city,owner_count,brand,model,car_age,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,body_type_Coupe,body_type_Hatchback,body_type_MUV,body_type_Minivans,body_type_Pickup Trucks,body_type_SUV,body_type_Sedan,body_type_Wagon
3,-0.5790571390058774,9,62,-1.212168894704671,-0.677545445815298,0.42265354456774296,-0.9620823904372305,0.6201493407125411,-0.11232438474315083,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,20,159,0.578240985032946,0.3054435501862431,2.112746937285233,-1.2154745245992824,0.8675594259538586,0.6057796221858546,-0.2683633028080141,True,False,False,False,False,False,True,False,False,False,False,False,False
0,-0.5790571390058774,8,53,1.6013323448830128,0.2842275211119575,0.42265354456774296,-0.6580118294427684,0.7787286772634918,-0.08421355173169526,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,0.9382256199399192,25,182,-0.18907753485460413,-0.033677121736402776,-1.4034845175325794,1.4122019066611962,-1.3499192635760353,-1.0297597530261153,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,-0.5790571390058774,9,79,0.8340138249954626,1.8648980037975822,-0.36221954802551876,-0.2779236281996906,-0.3777160695759114,-0.49693169094534073,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,8,55,-1.212168894704671,-1.1652088479184817,-0.3569870607415637,-0.6326726160265629,-0.19182950287199582,-0.5442090010100618,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
1,-0.5790571390058774,9,62,-0.18907753485460413,-0.30249489443879,0.6685804469136316,-1.0913123788598773,0.8872995923294954,-0.020325294887477675,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
4,-0.5790571390058774,13,89,-0.9563960547421543,-0.30197594120963483,0.4121885699998328,0.304878280373029,0.6283744100357233,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
3,-0.5790571390058774,8,51,1.0897866649579793,-0.5618799290347682,-0.3596033043835412,-0.049870707453844206,-0.2477599742696342,-0.5569866523789053,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,0.9382256199399192,0,2,0.32246814507042926,-0.46733886134690844,1.6549042999391639,-0.6301386946849429,2.6320012971628826,2.9057568685776873,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,False,True,False
2,-0.5790571390058774,12,87,-0.7006232147796375,-1.1267147289793822,0.0851581147526404,-0.9114039636048203,2.1605403235580845,1.2446621906280304,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
3,-0.5790571390058774,19,148,-1.212168894704671,-1.1877680500564631,-0.36221954802551876,0.40876905537947034,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,9,79,-0.18907753485460413,1.0704416632820668,-0.36221954802551876,-0.25258441478348503,-0.4112743524144943,-0.4841540395764972,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,9,63,0.32246814507042926,0.2040950371982888,-1.3642408629029161,0.38089592062164473,-1.2874087367198512,-0.9978156246040065,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,0.9382256199399192,8,53,-0.4448503748171208,-0.7210764637432566,0.42265354456774296,-0.556654975777948,0.7655685663464002,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,9,75,-1.4679417346671877,-1.3406760926940122,0.42265354456774296,-0.48063733552933224,0.6201493407125411,-0.11232438474315083,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,9,79,1.345559504920496,-0.27196823390024955,-0.36221954802551876,-0.6580118294427684,-0.47148185986018715,-1.8040854259780323,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,19,129,-0.18907753485460413,-0.8833256645055991,-0.882852032779049,0.8876801889457485,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,0.9382256199399192,19,122,1.8571051848455296,0.643831582255964,-0.882852032779049,-0.15122756111866462,-0.928795714229112,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,25,182,-1.212168894704671,-0.6686927142591212,-0.8802357891370715,0.5430668864853572,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,126,0.06669530510791256,-0.33302155497733044,-0.36221954802551876,0.4569135608702596,-0.36949100025272935,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,149,-0.7006232147796375,-0.5772348392856541,-0.36221954802551876,0.40876905537947034,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,0.9382256199399192,29,241,1.0897866649579793,0.8575182060257471,0.6868941524074744,0.2389963254908951,0.3016746565189301,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,9,75,-1.212168894704671,-0.7316997416106688,0.42265354456774296,-0.48063733552933224,0.6201493407125411,-0.11232438474315083,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,0.9382256199399192,8,53,0.32246814507042926,-0.3598544895907075,0.42265354456774296,-0.556654975777948,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,0.9382256199399192,9,67,-1.212168894704671,-1.4930346554418676,-0.36221954802551876,0.27953906695682346,-0.4102873440957124,-0.49565392580845646,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,126,-0.18907753485460413,-0.37151567391643,-0.36221954802551876,-0.009327965987915868,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
5,-0.5790571390058774,9,75,0.32246814507042926,-0.4246015365929518,0.1584129367280115,-0.5490532117530862,0.36747521110438686,-0.22093442137832073,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,19,126,0.06669530510791256,0.2342859044709053,-0.36221954802551876,0.4569135608702596,-0.36949100025272935,-0.4803207441658442,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,19,148,1.8571051848455296,1.254364793026773,-0.22879112228466428,-0.4552981221131267,-0.3380712354381733,-0.5058760469035313,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,9,66,-0.18907753485460413,-0.8825014446710586,-0.36221954802551876,-0.17656677453487016,-0.4102873440957124,-0.4962928083768986,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,0,3,0.578240985032946,2.2922712513371484,1.6549042999391639,-0.4857051782125732,2.6320012971628826,2.9057568685776873,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.5790571390058774,6,40,0.06669530510791256,1.442561655246875,0.4252697882097205,0.8040607846722709,0.1401342950116338,0.6696678790300722,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,6,40,-0.7006232147796375,-1.0870300702792797,0.42265354456774296,-0.6580118294427684,0.8876285951024229,-0.03310294625632119,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
3,-0.5790571390058774,2,23,0.8340138249954626,1.8648980037975822,-0.3569870607415637,-0.3539412684483063,-0.3925211943576388,-0.5633754780633271,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,9,78,0.32246814507042926,1.0587804789563444,-0.6526225922850256,0.054020067552597105,-0.8646401735082916,-0.6842520600125866,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,153,0.8340138249954626,-0.19522420930635884,-0.882852032779049,-0.17656677453487016,-0.8958954369363836,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,1,14,1.0897866649579793,0.2775116557934786,1.7255428782725575,-0.8885986715302356,2.950146978583566,2.9057568685776873,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,True,False,False
4,-0.5790571390058774,8,53,-0.18907753485460413,-1.0109881588777754,0.42265354456774296,-0.4046196952807165,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
4,-0.5790571390058774,13,89,-0.7006232147796375,-0.44365017276900104,0.4121885699998328,-0.4046196952807165,0.6283744100357233,1.2446621906280304,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,True,False,False
3,2.4555083788857157,9,63,0.32246814507042926,-0.017955891559054443,-1.3642408629029161,0.38089592062164473,-1.2874087367198512,-0.9978156246040065,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,0.9382256199399192,8,53,0.8340138249954626,1.8648980037975822,0.42265354456774296,-0.7086902562751786,0.7260882335951265,-0.08421355173169526,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
1,-0.5790571390058774,9,66,-0.18907753485460413,0.9534329734378413,-0.36221954802551876,-0.17656677453487016,-0.4102873440957124,-0.4962928083768986,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,13,89,-0.7006232147796375,0.7393495030810571,0.04591446012297732,-0.7847078965237944,1.4393662453014784,1.142440979677282,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
1,2.4555083788857157,16,96,1.8571051848455296,1.8648980037975822,3.1069195212366982,-1.519545085593745,-1.0307865738365698,0.35022659480898427,3.0059442358628985,True,False,False,False,True,False,False,True,False,False,False,False,False
5,2.4555083788857157,28,228,0.32246814507042926,0.3385649768705595,4.307775352904389,-1.7856068264638991,2.440192680546276,2.650203841200817,3.0059442358628985,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.5790571390058774,27,221,0.32246814507042926,0.643831582255964,-0.22879112228466428,0.8496713688214402,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,9,64,0.8340138249954626,1.8648980037975822,1.2075266371610047,-0.8353863233562046,1.7492868573989795,0.31828246638687546,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,25,182,-0.9563960547421543,0.06058920600661014,-0.8802357891370715,0.5430668864853572,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,2.4555083788857157,25,180,0.578240985032946,0.03329837148515498,0.6868941524074744,-1.6107662538920835,0.27107739863669245,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,25,180,-0.9563960547421543,-0.7157037714884735,-0.014259143642506078,-0.8049792672567581,1.9587300226444888,1.2957727961034045,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,25,182,-0.18907753485460413,-0.913028105209599,-0.8802357891370715,0.8648748968711639,-0.8991854646656563,-0.7869843770180885,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,148,-1.4679417346671877,-0.8825014446710586,-0.36221954802551876,0.7052378523490705,-0.19182950287199582,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,19,126,-0.7006232147796375,-0.7257470428056534,-0.36221954802551876,-0.009327965987915868,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
4,3.9727911378315124,19,121,3.3917422246206295,0.643831582255964,-1.411333248458512,-0.8860647501886147,-1.8861937834475082,-1.195869220821081,-1.9055170721434707,False,False,False,True,True,False,True,False,False,False,False,False,False
5,0.9382256199399192,19,149,-1.212168894704671,-1.089258516498593,-0.36221954802551876,0.7128396163739324,-0.19182950287199582,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,9,62,-0.9563960547421543,0.6587285925987718,0.4121885699998328,-0.9620823904372305,0.6290324155815777,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,153,0.06669530510791256,-0.4051865804904401,-0.882852032779049,0.23139456146603415,-0.8991854646656563,-0.7997620283869321,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
2,-0.5790571390058774,28,224,-0.18907753485460413,-0.5467081787471136,1.2101428808029822,-1.3472384343635497,1.4377212314368415,0.26078303522707963,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
5,-0.5790571390058774,8,49,0.06669530510791256,-0.16564387524451316,0.4252697882097205,1.5718389511832884,0.14046329778456076,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
4,0.9382256199399192,9,78,1.6013323448830128,-0.8825014446710586,-0.36221954802551876,0.19338574134172584,-0.5076721648821882,-0.5212092285461435,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,29,235,-0.7006232147796375,-0.49453811588674795,-0.8802357891370715,-0.039735022087361446,-0.6359832463238292,-0.7358737715427145,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,9,79,0.06669530510791256,0.4047773035786537,0.1584129367280115,0.745780593814999,-0.18426243909466816,0.8574993541520717,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
1,0.9382256199399192,9,79,0.578240985032946,1.3867283931218846,0.1584129367280115,0.745780593814999,-0.18426243909466816,0.8574993541520717,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,16,116,-1.4679417346671877,-1.4930346554418676,-0.36221954802551876,-0.7847078965237944,0.47012407625769964,0.6057796221858546,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
3,0.9382256199399192,29,241,1.345559504920496,0.03329837148515498,0.6868941524074744,-1.1546604124003903,0.3049646842482027,0.005230007850209354,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,9,79,-0.4448503748171208,0.6183723473668212,-0.36221954802551876,-0.25258441478348503,-0.4112743524144943,-0.4841540395764972,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,16,117,-0.18907753485460413,-0.3725230537142018,2.2069317083964246,-0.9114039636048203,1.5025347777035165,2.2668743001355116,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
3,-0.5790571390058774,19,125,0.578240985032946,-0.6287333156141718,-0.882852032779049,1.2145560420147954,-0.9416268223732761,-0.8125396797557756,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,29,241,-0.18907753485460413,-0.14986159174608774,-0.36221954802551876,-0.3564751897899263,0.29180457333111165,0.2863383379647667,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
4,0.9382256199399192,19,149,1.0897866649579793,1.247068921158062,-0.22879112228466428,0.9636978291943634,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,8,55,-0.7006232147796375,-1.5235307893198695,-0.3569870607415637,-0.3539412684483063,-0.18524944741345004,-0.5442090010100618,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,134,-0.7006232147796375,-1.1305916148677768,0.33108501709852906,-0.065074235503567,0.2852245178725659,-0.18643476268244338,3.0059442358628985,False,False,False,True,True,False,False,True,False,False,False,False,False
5,0.9382256199399192,8,53,0.578240985032946,-0.27196823390024955,0.42265354456774296,-0.556654975777948,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
4,-0.5790571390058774,19,153,-0.4448503748171208,0.07402093664356794,-0.882852032779049,0.23139456146603415,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,152,-0.9563960547421543,0.03329837148515498,0.33108501709852906,-0.6504100654179066,0.29377858996867545,-0.18643476268244338,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,9,71,1.8571051848455296,-0.5772348392856541,-0.6526225922850256,-0.4248910660136802,-1.0603968234000254,-0.7218183550369868,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,0.9382256199399192,19,152,-1.4679417346671877,-1.1877680500564631,0.33108501709852906,-0.6504100654179066,0.29377858996867545,-0.18643476268244338,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
4,2.4555083788857157,9,63,0.578240985032946,0.3385649768705595,-0.882852032779049,0.17818221329200304,-0.8646401735082916,-0.7468625517199199,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
5,-0.5790571390058774,19,153,0.578240985032946,0.5461462685326346,-0.882852032779049,0.23139456146603415,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,19,148,0.06669530510791256,0.06382503202369542,-0.22879112228466428,1.419803670686057,-0.6688835236165576,0.4780031084974194,-0.2683633028080141,True,False,False,False,True,False,True,False,False,False,False,False,False
0,-0.5790571390058774,8,53,-0.4448503748171208,0.9490981876413686,0.4252697882097205,-0.32860205503210077,0.823144051608675,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.9382256199399192,27,216,0.06669530510791256,-0.03892770734903173,-0.3569870607415637,1.0751903682256665,-0.3398807506892736,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,0.9382256199399192,6,40,-0.18907753485460413,-0.5762885128089593,0.42788603185169805,-0.9494127837291282,0.5286865698387562,-0.16087945994475633,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
5,0.9382256199399192,8,53,2.112878024808046,0.7659382244101258,0.42265354456774296,-0.48063733552933224,-0.537282414445644,-1.787474479198536,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
1,-0.5790571390058774,26,189,-1.212168894704671,-0.9557654299635556,-0.8802357891370715,-0.6073334026103582,0.6464695625467238,0.32467129207129725,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.5790571390058774,29,240,-1.212168894704671,-1.2946113619413546,0.4252697882097205,-0.435026751380163,1.7496158601719065,1.2446621906280304,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,126,-0.18907753485460413,-0.15538691730356355,-0.36221954802551876,0.4569135608702596,-0.36949100025272935,-0.4803207441658442,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
3,0.9382256199399192,16,117,0.32246814507042926,0.9490981876413686,2.2069317083964246,-0.9114039636048203,1.5025347777035165,2.2668743001355116,3.0059442358628985,True,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.5790571390058774,9,79,-0.7006232147796375,-0.4464280988780082,-0.36221954802551876,-0.25258441478348503,-0.4102873440957124,-0.45476544142815717,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,27,216,-1.4679417346671877,-0.8510895109769004,-0.3569870607415637,1.7466795237551038,-0.7346840782020143,-0.7358737715427145,-0.2683633028080141,False,False,False,False,True,False,True,False,False,False,False,False,False
2,0.9382256199399192,9,79,0.06669530510791256,-0.23301621505307193,-0.36221954802551876,-0.25258441478348503,-0.4112743524144943,-0.4841540395764972,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,8,49,0.578240985032946,-0.5258279429387519,-0.3569870607415637,-0.25258441478348503,-0.18327543077588626,-0.5442090010100618,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
2,-0.5790571390058774,26,192,-0.9563960547421543,-0.33302155497733044,-0.8802357891370715,-0.15882932514352646,0.47012407625769964,0.2863383379647667,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,2,16,2.112878024808046,0.03329837148515498,0.16626166765394412,-1.3168313782641032,-0.010877977761989652,-1.784918948924767,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,-0.5790571390058774,8,55,-0.4448503748171208,-1.0961880684408418,-0.3569870607415637,-0.3539412684483063,-0.18524944741345004,-0.5442090010100618,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
5,-0.5790571390058774,8,53,-1.4679417346671877,-1.4285318217239316,0.4252697882097205,-0.32860205503210077,0.823144051608675,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,2.4555083788857157,9,66,0.32246814507042926,-0.25639963702559393,-0.36221954802551876,-0.17656677453487016,-0.4056813052747304,-0.4930983955346877,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,-0.5790571390058774,19,129,0.32246814507042926,2.135852642737667,-0.882852032779049,0.5151937517275317,-0.89754045080102,-0.7997620283869321,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
1,-0.5790571390058774,9,79,-1.212168894704671,-0.9740814262866799,-0.882852032779049,0.1731143706087621,0.7922177909535103,0.24314987633807567,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
2,0.9382256199399192,16,114,-1.4679417346671877,-0.7298681419783564,2.220012926606312,-1.114117670934462,1.1735320047762325,1.8835447590702061,-1.9055170721434707,True,False,False,False,False,False,False,False,False,False,True,False,False
5,-0.5790571390058774,9,75,0.32246814507042926,0.03329837148515498,0.6685804469136316,-0.6554779081011475,0.8872995923294954,0.029507545451012106,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
0,0.9382256199399192,9,78,1.345559504920496,0.3385649768705595,-0.36221954802551876,-0.6706814361508712,-0.5076721648821882,-0.5212092285461435,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
5,-0.5790571390058774,26,190,1.0897866649579793,0.24698499525493814,1.6549042999391639,0.10216457304338729,0.4661760429825721,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
2,0.9382256199399192,8,49,-0.9563960547421543,-0.5192952375835043,-0.3569870607415637,-0.15122756111866462,-0.18327543077588626,-0.5442090010100618,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.5790571390058774,16,114,-1.4679417346671877,-1.1877680500564631,1.7307753655565126,-1.114117670934462,1.8315375506308005,1.8835447590702061,-1.9055170721434707,False,False,False,True,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,19,141,-1.212168894704671,-1.612454951468638,-0.36221954802551876,0.32768357244761365,-0.4122613607332762,-0.5058760469035313,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,19,129,-0.4448503748171208,-0.3347310479674887,-0.882852032779049,3.089657834813979,-1.1844308687936116,-0.9530938448130543,-0.2683633028080141,False,False,False,False,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,27,216,-0.7006232147796375,-0.8825014446710586,-0.3569870607415637,1.0751903682256665,-0.3454737978290375,-0.4930983955346877,-0.2683633028080141,False,False,False,True,False,False,True,False,False,False,False,False,False
4,-0.5790571390058774,19,157,1.6013323448830128,0.9490981876413686,-0.882852032779049,-0.15122756111866462,-0.8958954369363836,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
0,3.9727911378315124,8,53,2.6244237047330796,0.643831582255964,0.42265354456774296,-0.48063733552933224,-0.537282414445644,-1.787474479198536,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,19,153,-0.4448503748171208,-1.4930346554418676,-0.882852032779049,0.23139456146603415,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
1,0.9382256199399192,9,66,-0.18907753485460413,-0.1344456281741248,-0.36221954802551876,-0.17656677453487016,-0.4102873440957124,-0.4962928083768986,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
2,-0.5790571390058774,8,53,0.578240985032946,0.06382503202369542,0.42265354456774296,-0.4046196952807165,0.7556984831585818,-0.09699120310053877,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
5,-0.5790571390058774,28,224,-0.18907753485460413,0.18593167417785725,1.2101428808029822,-1.3472384343635497,1.4377212314368415,0.26078303522707963,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.9382256199399192,8,53,1.6013323448830128,0.3385649768705595,0.42265354456774296,-0.6580118294427684,0.7787286772634918,-0.08421355173169526,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
4,0.9382256199399192,26,192,1.0897866649579793,0.7964648849486663,0.6868941524074744,0.22886064012441323,0.3016746565189301,1.2446621906280304,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,26,192,-0.18907753485460413,0.03329837148515498,0.6868941524074744,-1.0609053227604308,0.29180457333111165,0.005230007850209354,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,False,True,False
5,-0.5790571390058774,19,124,0.32246814507042926,-1.4930346554418676,-1.411333248458512,0.7964590206474091,-1.5473209273324058,-1.0680927071326458,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
4,0.9382256199399192,9,75,0.06669530510791256,1.8648980037975822,0.6450342541358338,1.0903938962753894,1.0524589843389918,1.3698831740426969,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
3,-0.5790571390058774,9,62,-0.4448503748171208,1.1511846804065062,0.6685804469136316,-1.671580366090976,0.8872995923294954,-0.020325294887477675,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
2,-0.5790571390058774,15,92,-1.4679417346671877,-1.4930346554418676,0.4252697882097205,-1.2104066819160415,0.4658470402096446,-0.10976885446938228,-0.2683633028080141,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.9382256199399192,19,153,0.06669530510791256,-0.29870958853201096,-0.882852032779049,0.23139456146603415,-0.897869453573947,-0.7997620283869321,-0.2683633028080141,False,False,False,True,True,False,True,False,False,False,False,False,False
3,-0.5790571390058774,1,13,1.345559504920496,0.7048849033330449,1.7255428782725575,-0.6453422227346657,2.950146978583566,2.9057568685776873,-0.2683633028080141,True,False,False,False,False,False,False,False,False,False,True,False,False
0,5.490073896777309,16,117,0.06669530510791256,0.9490981876413686,2.2069317083964246,-0.9114039636048203,1.5025347777035165,2.2668743001355116,3.0059442358628985,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.5790571390058774,19,132,-0.18907753485460413,0.643831582255964,-0.22879112228466428,2.152106938414387,-0.19182950287199582,0.6057796221858546,-0.2683633028080141,True,False,False,False,True,False,False,False,False,False,False,True,False
2,2.4555083788857157,6,40,0.32246814507042926,1.254364793026773,-0.8802357891370715,-0.18163461721811108,0.9554031663254434,0.22245008112054912,-0.2683633028080141,False,False,False,True,True,False,False,False,False,False,True,False,False
